Annot	Term	Annotated	Significant	Pvalue	Padj	GeneID
GO:0001101	GO:0001101	response to acid chemical	345	9	0.00686491232717358	0.0835021070700439	Col1a2,Brinp1,Col1a1,Ldlr,Sesn1,Xbp1,Cdkn2d,Col4a1,Aacs
GO:0010765	GO:0010765	positive regulation of sodium ion transport	40	3	0.00687299423725997	0.0835021070700439	Scn3b,Sgk1,Ikbkb
GO:0032371	GO:0032371	regulation of sterol transport	40	3	0.00687299423725997	0.0835021070700439	Srebf2,Abca2,Acat2
GO:0032374	GO:0032374	regulation of cholesterol transport	40	3	0.00687299423725997	0.0835021070700439	Srebf2,Abca2,Acat2
GO:0050679	GO:0050679	positive regulation of epithelial cell proliferation	173	6	0.00703209369756852	0.0851394319992812	Xbp1,Cxcl12,Cdh3,Ppp1r16b,Sema5a,Glul
GO:0032269	GO:0032269	negative regulation of cellular protein metabolic process	976	18	0.00721729427728348	0.0870803885386721	Per2,Dhcr24,Mprip,Itih5,Snta1,Col28a1,Klf15,Xbp1,Trp53,Serpine2,Ikbkb,Cdkn2d,Hmgcr,Mvk,Ppp1r16b,Prex2,Mapk8ip1,Ranbp9
GO:0046486	GO:0046486	glycerolipid metabolic process	287	8	0.0072455280072456	0.0871206271386679	Insig1,Efr3b,Pip5k1b,Pigq,Ldlr,Acsl3,Cds2,Mtmr2
GO:0007009	GO:0007009	plasma membrane organization	288	8	0.00739199239575594	0.0881200153226843	Rab34,Sptb,Scn3b,Efr3b,Acsl3,Emp2,Ikbkb,Fa2h
GO:0002260	GO:0002260	lymphocyte homeostasis	79	4	0.00739993580321807	0.0881200153226843	Cd24a,Tsc22d3,Tsc22d4,Ikbkb
GO:0040012	GO:0040012	regulation of locomotion	834	16	0.00776319894076025	0.0881200153226843	Hspa5,Gna12,Rgcc,Col1a1,Spag9,Xbp1,Cxcl12,Trp53,Adipor1,Emp2,Gpnmb,Sparc,Cd63,Sdc3,Plxnd1,Sema5a
GO:0010631	GO:0010631	epithelial cell migration	232	7	0.00778454627694077	0.0881200153226843	Rgcc,Adipor1,Emp2,Sparc,Cd63,Plxnd1,Sema5a
GO:0051270	GO:0051270	regulation of cellular component movement	835	16	0.00784789636211347	0.0881200153226843	Hspa5,Gna12,Rgcc,Col1a1,Spag9,Xbp1,Cxcl12,Trp53,Adipor1,Emp2,Gpnmb,Sparc,Cd63,Sdc3,Plxnd1,Sema5a
GO:0044085	GO:0044085	cellular component biogenesis	2623	38	0.00786820925082915	0.0881200153226843	Rab34,Cd24a,Sptb,Col1a2,Murc,Iqgap2,Angptl4,Insig1,Arhgef10,Arhgap24,Rgcc,C1qtnf6,Lox,Col1a1,Sgk1,Spag9,Bicd1,Pmp22,Myo10,Tesk2,Fscn1,Acsl3,Trp53,Emp2,Serpine2,Marcks,Hsf4,Ikbkb,Gar1,Plxnd1,Hmgcr,Mtmr2,Mzb1,Mid1ip1,Ppid,Ugt8a,Tmod2,Glul
GO:0070232	GO:0070232	regulation of T cell apoptotic process	42	3	0.00787349978617815	0.0881200153226843	Tsc22d3,Tsc22d4,Trp53
GO:0051346	GO:0051346	negative regulation of hydrolase activity	353	9	0.00791895546981329	0.0881200153226843	Dhcr24,Mprip,Angptl4,Itih5,Col28a1,Bicd1,Serpine2,Ikbkb,Cdkn2d
GO:0015936	GO:0015936	coenzyme A metabolic process	14	2	0.00792760529547004	0.0881200153226843	Pank3,Hmgcr
GO:0071850	GO:0071850	mitotic cell cycle arrest	14	2	0.00792760529547004	0.0881200153226843	Rgcc,Trp53
GO:2000188	GO:2000188	regulation of cholesterol homeostasis	14	2	0.00792760529547004	0.0881200153226843	Ldlr,Srebf2
GO:2000647	GO:2000647	negative regulation of stem cell proliferation	14	2	0.00792760529547004	0.0881200153226843	Cd24a,Trp53
GO:0045597	GO:0045597	positive regulation of cell differentiation	986	18	0.0079746989025758	0.0881200153226843	Cd24a,Hspa5,Brinp1,Rgcc,Col1a1,Sgk1,Cyb5d2,Spag9,Atxn1,Fdps,Xbp1,Cxcl12,Serpine2,Hsf4,Ikbkb,Plxnd1,Id4,Sema5a
GO:0044708	GO:0044708	single-organism behavior	484	11	0.0080544491776441	0.0881200153226843	Brinp1,Sgk1,Adcy8,Atxn1,Per3,Cxcl12,Adcy1,Serpine2,Hmgcr,Prex2,Tmod2
GO:0050708	GO:0050708	regulation of protein secretion	418	10	0.00805927877681424	0.0881200153226843	Rab34,Per2,Clec5a,Rgcc,Xbp1,Hmgcr,Mbp,Ppid,Aacs,Glul
GO:0045017	GO:0045017	glycerolipid biosynthetic process	127	5	0.00810219909002619	0.0881200153226843	Pip5k1b,Pigq,Ldlr,Acsl3,Cds2
GO:0090132	GO:0090132	epithelium migration	234	7	0.00814094482434719	0.0881200153226843	Rgcc,Adipor1,Emp2,Sparc,Cd63,Plxnd1,Sema5a
GO:0051960	GO:0051960	regulation of nervous system development	914	17	0.00824556165672443	0.0881200153226843	Cd24a,Per2,Hspa5,Brinp1,Sgk1,Cyb5d2,Pmp22,Spag9,Atxn1,Cxcl12,Trp53,Serpine2,Ikbkb,Plxnd1,Mtmr2,Id4,Sema5a
GO:0071887	GO:0071887	leukocyte apoptotic process	128	5	0.00836651163161694	0.0881200153226843	Cd24a,Tsc22d3,Tsc22d4,Trp53,Cxcl12
GO:0010665	GO:0010665	regulation of cardiac muscle cell apoptotic process	43	3	0.00840421213498999	0.0881200153226843	Trp53,Hmgcr,Hspa8
GO:0016477	GO:0016477	cell migration	1223	21	0.00841324701093448	0.0881200153226843	Cd24a,Hspa5,Gna12,Arhgap24,Rgcc,Col1a1,Spag9,Nav1,Fscn1,Xbp1,Cxcl12,Trp53,Adipor1,Emp2,Gpnmb,Sparc,Arid5b,Cd63,Sdc3,Plxnd1,Sema5a
GO:0010632	GO:0010632	regulation of epithelial cell migration	180	6	0.00846921851840556	0.0881200153226843	Rgcc,Adipor1,Emp2,Sparc,Cd63,Sema5a
GO:0090130	GO:0090130	tissue migration	236	7	0.00850923593028252	0.0881200153226843	Rgcc,Adipor1,Emp2,Sparc,Cd63,Plxnd1,Sema5a
GO:0051223	GO:0051223	regulation of protein transport	770	15	0.00860315957656903	0.0881200153226843	Rab34,Per2,Clec5a,Rgcc,Xbp1,Acsl3,Mbtps1,Srebf2,Hmgcr,Hnrnpm,Mbp,Sema5a,Ppid,Aacs,Glul
GO:0007155	GO:0007155	cell adhesion	1226	21	0.00863648724071082	0.0881200153226843	Cd24a,Col26a1,Col28a1,Rgcc,Col1a1,Myo10,Tesk2,Mpz,Xbp1,Cxcl12,Emp2,Gpnmb,Serpine2,Col14a1,Cd63,Sdc3,Plxnd1,Cdh3,Mbp,Hsd17b12,Sema5a
GO:0006924	GO:0006924	activation-induced cell death of T cells	15	2	0.00908902268921235	0.0881200153226843	Tsc22d4,Tsc22d3
GO:0034389	GO:0034389	lipid particle organization	15	2	0.00908902268921235	0.0881200153226843	Ppid,Fitm1
GO:1904262	GO:1904262	negative regulation of TORC1 signaling	15	2	0.00908902268921235	0.0881200153226843	Sesn1,Gatsl2
GO:0042592	GO:0042592	homeostatic process	1636	26	0.00927343394536021	0.0881200153226843	Rab34,Slc39a13,Cd24a,Angptl4,Scn3b,Sgk1,Tsc22d3,Ldlr,Slc25a23,Xbp1,Tsc22d4,Trp53,Adipor1,Pdia6,Lrrc8a,Slc9a9,Klf13,Ikbkb,Col14a1,Srebf2,Hmgcr,Cdh3,Mt1,Slc41a1,Aacs,Mt2
GO:0010662	GO:0010662	regulation of striated muscle cell apoptotic process	45	3	0.00952741435353435	0.0881200153226843	Trp53,Hmgcr,Hspa8
GO:0001100	GO:0001100	negative regulation of exit from mitosis	1	1	0.0097211563059606	0.0881200153226843	Rgcc
GO:0002014	GO:0002014	vasoconstriction of artery involved in ischemic response to lowering of systemic arterial blood pressure	1	1	0.0097211563059606	0.0881200153226843	Manf
GO:0002640	GO:0002640	regulation of immunoglobulin biosynthetic process	1	1	0.0097211563059606	0.0881200153226843	Mzb1
GO:0002642	GO:0002642	positive regulation of immunoglobulin biosynthetic process	1	1	0.0097211563059606	0.0881200153226843	Mzb1
GO:0003116	GO:0003116	regulation of vasoconstriction by norepinephrine	1	1	0.0097211563059606	0.0881200153226843	Snta1
GO:0003117	GO:0003117	regulation of vasoconstriction by circulating norepinephrine	1	1	0.0097211563059606	0.0881200153226843	Snta1
GO:0006843	GO:0006843	mitochondrial citrate transport	1	1	0.0097211563059606	0.0881200153226843	Slc25a1
GO:0010879	GO:0010879	cholesterol transport involved in cholesterol storage	1	1	0.0097211563059606	0.0881200153226843	Stard4
GO:0016131	GO:0016131	brassinosteroid metabolic process	1	1	0.0097211563059606	0.0881200153226843	Dhcr7
GO:0016132	GO:0016132	brassinosteroid biosynthetic process	1	1	0.0097211563059606	0.0881200153226843	Dhcr7
GO:0032599	GO:0032599	protein transport out of membrane raft	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0032600	GO:0032600	chemokine receptor transport out of membrane raft	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0032771	GO:0032771	regulation of monophenol monooxygenase activity	1	1	0.0097211563059606	0.0881200153226843	Cdh3
GO:0032773	GO:0032773	positive regulation of monophenol monooxygenase activity	1	1	0.0097211563059606	0.0881200153226843	Cdh3
GO:0032913	GO:0032913	negative regulation of transforming growth factor beta3 production	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0033488	GO:0033488	cholesterol biosynthetic process via 24,25-dihydrolanosterol	1	1	0.0097211563059606	0.0881200153226843	Cyp51
GO:0033490	GO:0033490	cholesterol biosynthetic process via lathosterol	1	1	0.0097211563059606	0.0881200153226843	Sc5d
GO:0033606	GO:0033606	chemokine receptor transport within lipid bilayer	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0034102	GO:0034102	erythrocyte clearance	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0034106	GO:0034106	regulation of erythrocyte clearance	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0034107	GO:0034107	negative regulation of erythrocyte clearance	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0034119	GO:0034119	negative regulation of erythrocyte aggregation	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0034486	GO:0034486	vacuolar transmembrane transport	1	1	0.0097211563059606	0.0881200153226843	Hspa8
GO:0042103	GO:0042103	positive regulation of T cell homeostatic proliferation	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0044727	GO:0044727	DNA demethylation of male pronucleus	1	1	0.0097211563059606	0.0881200153226843	Tet3
GO:0044745	GO:0044745	amino acid transmembrane import	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:0045337	GO:0045337	farnesyl diphosphate biosynthetic process	1	1	0.0097211563059606	0.0881200153226843	Fdps
GO:0045797	GO:0045797	positive regulation of intestinal cholesterol absorption	1	1	0.0097211563059606	0.0881200153226843	Acat2
GO:0046014	GO:0046014	negative regulation of T cell homeostatic proliferation	1	1	0.0097211563059606	0.0881200153226843	Cd24a
GO:0046687	GO:0046687	response to chromate	1	1	0.0097211563059606	0.0881200153226843	Mt1
GO:0051796	GO:0051796	negative regulation of timing of catagen	1	1	0.0097211563059606	0.0881200153226843	Cdh3
GO:0051941	GO:0051941	regulation of amino acid uptake involved in synaptic transmission	1	1	0.0097211563059606	0.0881200153226843	Per2
GO:0051946	GO:0051946	regulation of glutamate uptake involved in transmission of nerve impulse	1	1	0.0097211563059606	0.0881200153226843	Per2
GO:0060096	GO:0060096	serotonin secretion, neurotransmission	1	1	0.0097211563059606	0.0881200153226843	Xbp1
GO:0060567	GO:0060567	negative regulation of DNA-templated transcription, termination	1	1	0.0097211563059606	0.0881200153226843	Per2
GO:0060691	GO:0060691	epithelial cell maturation involved in salivary gland development	1	1	0.0097211563059606	0.0881200153226843	Xbp1
GO:0060901	GO:0060901	regulation of hair cycle by canonical Wnt signaling pathway	1	1	0.0097211563059606	0.0881200153226843	Cdh3
GO:0061108	GO:0061108	seminal vesicle epithelium development	1	1	0.0097211563059606	0.0881200153226843	Serpine2
GO:0061682	GO:0061682	seminal vesicle morphogenesis	1	1	0.0097211563059606	0.0881200153226843	Id4
GO:0061741	GO:0061741	chaperone-mediated protein transport involved in chaperone-mediated autophagy	1	1	0.0097211563059606	0.0881200153226843	Hspa8
GO:0071247	GO:0071247	cellular response to chromate	1	1	0.0097211563059606	0.0881200153226843	Mt1
GO:0089718	GO:0089718	amino acid import across plasma membrane	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:0097638	GO:0097638	L-arginine import across plasma membrane	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:0097639	GO:0097639	L-lysine import across plasma membrane	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:0097640	GO:0097640	L-ornithine import across plasma membrane	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:1900098	GO:1900098	regulation of plasma cell differentiation	1	1	0.0097211563059606	0.0881200153226843	Xbp1
GO:1900100	GO:1900100	positive regulation of plasma cell differentiation	1	1	0.0097211563059606	0.0881200153226843	Xbp1
GO:1900276	GO:1900276	regulation of proteinase activated receptor activity	1	1	0.0097211563059606	0.0881200153226843	Bicd1
GO:1900737	GO:1900737	negative regulation of phospholipase C-activating G-protein coupled receptor signaling pathway	1	1	0.0097211563059606	0.0881200153226843	Bicd1
GO:1900920	GO:1900920	regulation of L-glutamate import	1	1	0.0097211563059606	0.0881200153226843	Per2
GO:1902910	GO:1902910	positive regulation of melanosome transport	1	1	0.0097211563059606	0.0881200153226843	Cdh3
GO:1903352	GO:1903352	L-ornithine transmembrane transport	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:1903400	GO:1903400	L-arginine transmembrane transport	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:1903401	GO:1903401	L-lysine transmembrane transport	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:1903411	GO:1903411	L-ornithine import into cell	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:1903489	GO:1903489	positive regulation of lactation	1	1	0.0097211563059606	0.0881200153226843	Xbp1
GO:1903589	GO:1903589	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1	1	0.0097211563059606	0.0881200153226843	Ppp1r16b
GO:1903826	GO:1903826	arginine transmembrane transport	1	1	0.0097211563059606	0.0881200153226843	Slc7a2
GO:1904480	GO:1904480	positive regulation of intestinal absorption	1	1	0.0097211563059606	0.0881200153226843	Acat2
GO:1904592	GO:1904592	positive regulation of protein refolding	1	1	0.0097211563059606	0.0881200153226843	Hspa8
GO:1904731	GO:1904731	positive regulation of intestinal lipid absorption	1	1	0.0097211563059606	0.0881200153226843	Acat2
GO:1904764	GO:1904764	chaperone-mediated autophagy translocation complex disassembly	1	1	0.0097211563059606	0.0881200153226843	Hspa8
GO:1990256	GO:1990256	signal clustering	1	1	0.0097211563059606	0.0881200153226843	Sema5a
GO:1990418	GO:1990418	response to insulin-like growth factor stimulus	1	1	0.0097211563059606	0.0881200153226843	Xbp1
GO:2001247	GO:2001247	positive regulation of phosphatidylcholine biosynthetic process	1	1	0.0097211563059606	0.0881200153226843	Acsl3
GO:0030258	GO:0030258	lipid modification	186	6	0.00985940387985404	0.0889316510018523	Efr3b,Stard4,Adipor1,Fa2h,Mtmr2,Acat2
GO:0051047	GO:0051047	positive regulation of secretion	431	10	0.00986152631858208	0.0889316510018523	Rab34,Clec5a,Rgcc,Xbp1,Acsl3,Cxcl12,Mbp,Ppid,Aacs,Glul
GO:0051962	GO:0051962	positive regulation of nervous system development	569	12	0.0101121527299294	0.0903332410831835	Cd24a,Hspa5,Brinp1,Sgk1,Cyb5d2,Spag9,Atxn1,Cxcl12,Serpine2,Ikbkb,Plxnd1,Sema5a
GO:0007528	GO:0007528	neuromuscular junction development	46	3	0.0101202144911712	0.0903332410831835	Cacna1s,Snta1,Col4a1
GO:0035456	GO:0035456	response to interferon-beta	46	3	0.0101202144911712	0.0903332410831835	Gm4951,Iigp1,Gbp6
GO:0043029	GO:0043029	T cell homeostasis	46	3	0.0101202144911712	0.0903332410831835	Cd24a,Tsc22d3,Tsc22d4
GO:0002327	GO:0002327	immature B cell differentiation	16	2	0.0103214001352702	0.0905127295070439	Cd24a,Lrrc8a
GO:0010663	GO:0010663	positive regulation of striated muscle cell apoptotic process	16	2	0.0103214001352702	0.0905127295070439	Trp53,Hmgcr
GO:0010666	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	16	2	0.0103214001352702	0.0905127295070439	Trp53,Hmgcr
GO:0022010	GO:0022010	central nervous system myelination	16	2	0.0103214001352702	0.0905127295070439	Fa2h,Id4
GO:0032291	GO:0032291	axon ensheathment in central nervous system	16	2	0.0103214001352702	0.0905127295070439	Fa2h,Id4
GO:0044241	GO:0044241	lipid digestion	16	2	0.0103214001352702	0.0905127295070439	Ldlr,Acat2
GO:0045540	GO:0045540	regulation of cholesterol biosynthetic process	16	2	0.0103214001352702	0.0905127295070439	Dhcr7,Fdps
GO:0048511	GO:0048511	rhythmic process	306	8	0.0104285368613553	0.0912236261947057	Per2,Tef,Per3,Trp53,Adcy1,Ciart,Dbp,Id4
GO:0034613	GO:0034613	cellular protein localization	1572	25	0.0105842599484713	0.0922200528867	Rab34,Cd24a,Rtp4,Mprip,Hspa5,Mal,Otud7b,Scn3b,Col1a1,Efr3b,Bicd1,Xbp1,Acsl3,Dusp18,Trp53,Emp2,Ikbkb,Mbtps1,Cd63,Srebf2,Hnrnpm,Id4,Sema5a,Hspa8,Ugt8a
GO:0031668	GO:0031668	cellular response to extracellular stimulus	189	6	0.0106122320132192	0.0922200528867	Angptl4,Hspa5,Xbp1,Trp53,Srebf2,Glul
GO:0008104	GO:0008104	protein localization	2414	35	0.0106215150938383	0.0922200528867	Rab34,Cd24a,Per2,Clec5a,Rtp4,Dhcr24,Mprip,Hspa5,Mal,Otud7b,Rgcc,Scn3b,Efr3b,Col1a1,Sgk1,Bicd1,Xbp1,Acsl3,Dusp18,Trp53,Emp2,Ikbkb,Mbtps1,Cd63,Srebf2,Hmgcr,Hnrnpm,Mbp,Id4,Hspa8,Sema5a,Ppid,Aacs,Ugt8a,Glul
GO:0007050	GO:0007050	cell cycle arrest	136	5	0.0106993044751488	0.0925080704819616	Brinp1,Rgcc,Pmp22,Trp53,Cdkn2d
GO:0010659	GO:0010659	cardiac muscle cell apoptotic process	47	3	0.0107340030339172	0.0925080704819616	Trp53,Hmgcr,Hspa8
GO:0042149	GO:0042149	cellular response to glucose starvation	47	3	0.0107340030339172	0.0925080704819616	Hspa5,Xbp1,Trp53
GO:0071496	GO:0071496	cellular response to external stimulus	249	7	0.0112085873940983	0.0963608041571248	Angptl4,Hspa5,Col1a1,Xbp1,Trp53,Srebf2,Glul
GO:0030834	GO:0030834	regulation of actin filament depolymerization	48	3	0.0113689087951597	0.0974995389075096	Sptb,Tmod2,Sema5a
GO:0070727	GO:0070727	cellular macromolecule localization	1583	25	0.0114797659928052	0.0979211145092066	Rab34,Cd24a,Rtp4,Mprip,Hspa5,Mal,Otud7b,Scn3b,Col1a1,Efr3b,Bicd1,Xbp1,Acsl3,Dusp18,Trp53,Emp2,Ikbkb,Mbtps1,Cd63,Srebf2,Hnrnpm,Id4,Sema5a,Hspa8,Ugt8a
GO:0006461	GO:0006461	protein complex assembly	1181	20	0.0115431992287635	0.0979211145092066	Cd24a,Sptb,Col1a2,Iqgap2,Angptl4,C1qtnf6,Col1a1,Sgk1,Spag9,Fscn1,Trp53,Marcks,Hsf4,Hmgcr,Mtmr2,Mzb1,Mid1ip1,Ppid,Tmod2,Glul
GO:0043086	GO:0043086	negative regulation of catalytic activity	651	13	0.0115890794255774	0.0979211145092066	Dhcr24,Mprip,Angptl4,Itih5,Col28a1,Bicd1,Trp53,Serpine2,Ikbkb,Cdkn2d,Hmgcr,Prex2,Mapk8ip1
GO:0006085	GO:0006085	acetyl-CoA biosynthetic process	17	2	0.0116232607162251	0.0979211145092066	Acly,Acss2
GO:0034111	GO:0034111	negative regulation of homotypic cell-cell adhesion	17	2	0.0116232607162251	0.0979211145092066	Cd24a,Serpine2
GO:0043092	GO:0043092	L-amino acid import	17	2	0.0116232607162251	0.0979211145092066	Per2,Slc7a2
GO:2000353	GO:2000353	positive regulation of endothelial cell apoptotic process	17	2	0.0116232607162251	0.0979211145092066	Rgcc,Xbp1
GO:0070271	GO:0070271	protein complex biogenesis	1182	20	0.0116419501674278	0.0979211145092066	Cd24a,Sptb,Col1a2,Iqgap2,Angptl4,C1qtnf6,Col1a1,Sgk1,Spag9,Fscn1,Trp53,Marcks,Hsf4,Hmgcr,Mtmr2,Mzb1,Mid1ip1,Ppid,Tmod2,Glul
GO:0010976	GO:0010976	positive regulation of neuron projection development	313	8	0.0118298659502755	0.0991337478879868	Cd24a,Hspa5,Sgk1,Cxcl12,Serpine2,Ikbkb,Plxnd1,Sema5a
GO:0008284	GO:0008284	positive regulation of cell proliferation	875	16	0.0118930424032148	0.0991337478879868	Cd24a,Atxn1,Mvd,Xbp1,Cxcl12,Emp2,Hsf4,Ikbkb,Hmgcr,Cdh3,Ppp1r16b,Id4,Mzb1,Sema5a,Glul,Ash2l
GO:0048870	GO:0048870	cell motility	1344	22	0.0118994495892982	0.0991337478879868	Cd24a,Hspa5,Gna12,Arhgap24,Rgcc,Col1a1,Spag9,Myo10,Nav1,Fscn1,Xbp1,Cxcl12,Trp53,Adipor1,Emp2,Gpnmb,Sparc,Arid5b,Cd63,Sdc3,Plxnd1,Sema5a
GO:0051674	GO:0051674	localization of cell	1344	22	0.0118994495892982	0.0991337478879868	Cd24a,Hspa5,Gna12,Arhgap24,Rgcc,Col1a1,Spag9,Myo10,Nav1,Fscn1,Xbp1,Cxcl12,Trp53,Adipor1,Emp2,Gpnmb,Sparc,Arid5b,Cd63,Sdc3,Plxnd1,Sema5a
GO:0010658	GO:0010658	striated muscle cell apoptotic process	49	3	0.0120250504957878	0.0997589787003187	Trp53,Hmgcr,Hspa8
GO:0071702	GO:0071702	organic substance transport	2435	35	0.0120315201519104	0.0997589787003187	Rab34,Cd24a,Per2,Azin1,Rtp4,Clec5a,Slc7a2,Slc25a1,Rgcc,Slco3a1,Klf15,Col1a1,Slc6a2,Stard4,Ldlr,Slc25a23,Xbp1,Cxcl12,Acsl3,Dusp18,Trp53,Mbtps1,Cd63,Srebf2,Hmgcr,Hnrnpm,Abca2,Mbp,Mzb1,Hspa8,Sema5a,Ppid,Aacs,Acat2,Glul
GO:0009314	GO:0009314	response to radiation	379	9	0.0122100301235144	0.100999752723822	Sgk1,Atxn1,Trp53,Mme,Cds2,Cdkn2d,Hmgcr,Sema5a,Ppid
GO:0051336	GO:0051336	regulation of hydrolase activity	879	16	0.0123743678491004	0.10205676247031	Nlrp1b,Dhcr24,Mprip,Hspa5,Iqgap2,Angptl4,Itih5,Arhgap24,Col28a1,Arhgef10,Bicd1,Serpine2,Ikbkb,Plxnd1,Cdkn2d,Mbp
GO:0007611	GO:0007611	learning or memory	254	7	0.0123961486281457	0.10205676247031	Brinp1,Sgk1,Adcy8,Atxn1,Adcy1,Hmgcr,Tmod2
GO:0045935	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	1677	26	0.0124708654642126	0.102430887932582	Maml3,Tef,Hspa5,Murc,Insig1,Leo1,Rgcc,Dscc1,Rfc3,Klf15,Col1a1,Atxn1,Xbp1,Trp53,Tet3,Adcy1,Hsf4,Klf13,Ikbkb,Hif3a,Srebf2,Dbp,Id4,Hspa8,Cdk7,Ash2l
GO:0010604	GO:0010604	positive regulation of macromolecule metabolic process	2793	39	0.0126353700699969	0.103539016100513	Nlrp1b,Cd24a,Maml3,Tef,Mprip,Hspa5,Murc,Insig1,Leo1,Rgcc,Dscc1,Rfc3,Klf15,Col1a1,Spag9,Ldlr,Atxn1,Xbp1,Trp53,Emp2,Gpnmb,Tet3,Dcun1d4,Hsf4,Klf13,Ikbkb,Hif3a,Cd63,Srebf2,Dbp,Hmgcr,Cdh3,Mbp,Ppp1r16b,Id4,Mzb1,Hspa8,Cdk7,Ash2l
GO:0090087	GO:0090087	regulation of peptide transport	808	15	0.01292926438051	0.105238494010109	Rab34,Per2,Clec5a,Rgcc,Xbp1,Acsl3,Mbtps1,Srebf2,Hmgcr,Hnrnpm,Mbp,Sema5a,Ppid,Aacs,Glul
GO:0019218	GO:0019218	regulation of steroid metabolic process	93	4	0.0129508039635248	0.105238494010109	Insig1,Dhcr7,Stard4,Fdps
GO:0006089	GO:0006089	lactate metabolic process	18	2	0.0129931493033344	0.105238494010109	Per2,Trp53
GO:0048841	GO:0048841	regulation of axon extension involved in axon guidance	18	2	0.0129931493033344	0.105238494010109	Cxcl12,Sema5a
GO:1902236	GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	18	2	0.0129931493033344	0.105238494010109	Xbp1,Hyou1
GO:0006721	GO:0006721	terpenoid metabolic process	51	3	0.0134014675456424	0.107993610978498	Fdps,Fdft1,Dhrs3
GO:0006986	GO:0006986	response to unfolded protein	94	4	0.0134258990499133	0.107993610978498	Hspa5,Xbp1,Dzip3,Manf
GO:0046474	GO:0046474	glycerophospholipid biosynthetic process	94	4	0.0134258990499133	0.107993610978498	Pip5k1b,Pigq,Acsl3,Cds2
GO:0050678	GO:0050678	regulation of epithelial cell proliferation	321	8	0.0135961025343583	0.109111841210367	Rgcc,Xbp1,Cxcl12,Sparc,Cdh3,Ppp1r16b,Sema5a,Glul
GO:0002791	GO:0002791	regulation of peptide secretion	454	10	0.0137850927964734	0.110375376876111	Rab34,Per2,Clec5a,Rgcc,Xbp1,Hmgcr,Mbp,Ppid,Aacs,Glul
GO:0035725	GO:0035725	sodium ion transmembrane transport	95	4	0.0139119507172494	0.111136793515195	Kcnk1,Snta1,Scn3b,Slc9a9
GO:0046578	GO:0046578	regulation of Ras protein signal transduction	201	6	0.0140331585937368	0.111776836813589	Murc,Arhgap24,Arhgef10,Plekhg2,Dennd4b,Prex2
GO:0030154	GO:0030154	cell differentiation	3984	52	0.0140559611883336	0.111776836813589	Cd24a,Dhcr7,Per2,Clec5a,Hspa5,Murc,Gna12,Insig1,Arhgef10,Brinp1,Arhgap24,Epyc,Leo1,Rgcc,Srd5a1,Klf15,Cacna1s,Chd5,Col1a1,Sgk1,Spag9,Cyb5d2,Pmp22,Nav1,Atxn1,Fdps,Paqr8,Xbp1,Cxcl12,Trp53,Emp2,Lrrc8a,Adipor1,Adcy1,Serpine2,Hsf4,Klf13,Ikbkb,Col14a1,Arid5b,Cd63,Plxnd1,Fa2h,Mtmr2,Cdh3,Ppp1r16b,Id4,Prex2,Sema5a,Manf,Ugt8a,Tacc1
GO:0030042	GO:0030042	actin filament depolymerization	52	3	0.0141219319739814	0.112046802668846	Sptb,Tmod2,Sema5a
GO:0007264	GO:0007264	small GTPase mediated signal transduction	389	9	0.0142547158461875	0.112448292499143	Dhcr24,Murc,Gna12,Col1a2,Arhgap24,Arhgef10,Plekhg2,Dennd4b,Prex2
GO:0070227	GO:0070227	lymphocyte apoptotic process	96	4	0.0144090389384186	0.112448292499143	Cd24a,Tsc22d3,Tsc22d4,Trp53
GO:0032515	GO:0032515	negative regulation of phosphoprotein phosphatase activity	19	2	0.0144296322755402	0.112448292499143	Mprip,Ikbkb
GO:0033622	GO:0033622	integrin activation	19	2	0.0144296322755402	0.112448292499143	Cd24a,Mzb1
GO:0033865	GO:0033865	nucleoside bisphosphate metabolic process	19	2	0.0144296322755402	0.112448292499143	Pank3,Hmgcr
GO:0033875	GO:0033875	ribonucleoside bisphosphate metabolic process	19	2	0.0144296322755402	0.112448292499143	Pank3,Hmgcr
